internal_ticker,token,token_type,prior_probability,word_count
ORCL,stocks,conDim,0.045,1
ORCL,companies,conDim,0.059,1
ORCL,market,conDim,0.036,1
ORCL,president,conDim,0.053,1
ORCL,justice,conDim,0.333,1
ORCL,search,conDim,0.250,1
ORCL,short,conDim,0.125,1
ORCL,take,conDim,0.062,1
ORCL,stock,conDim,0.048,1
ORCL,states,conDim,0.067,1
ORCL,see,conDim,0.040,1
ORCL,first,conDim,0.037,1
ORCL,according,conDim,0.071,1
ORCL,advertising,conDim,0.500,1
ORCL,election,conDim,0.059,1
ORCL,china,conDim,0.167,1
ORCL,job,conDim,0.250,1
ORCL,platform,conDim,0.500,1
ORCL,united,conDim,0.083,1
ORCL,business,conDim,0.067,1
ORCL,administration,conDim,0.500,1
ORCL,work,conDim,0.067,1
ORCL,users,conDim,0.250,1
ORCL,high,conDim,0.048,1
ORCL,case,conDim,0.500,1
ORCL,fell,conDim,0.100,1
ORCL,department,conDim,0.250,1
ORCL,term,conDim,0.200,1
ORCL,committee,conDim,1.000,1
ORCL,industry,conDim,0.167,1
ORCL,season,conDim,0.500,1
ORCL,using,conDim,0.500,1
ORCL,years,conDim,0.050,1
ORCL,news,conDim,0.056,1
ORCL,photo,conDim,0.050,1
ORCL,file,conDim,0.053,1
ORCL,people,conDim,0.038,1
ORCL,cloud,conDim,0.250,1
ORCL,due,conDim,0.333,1
ORCL,key,conDim,0.250,1
ORCL,make,conDim,0.040,1
ORCL,state,conDim,0.083,1
ORCL,group,conDim,0.056,1
ORCL,video,conDim,0.167,1
ORCL,support,conDim,0.100,1
ORCL,cases,conDim,0.167,1
ORCL,average,conDim,0.091,1
ORCL,go,conDim,0.053,1
ORCL,report,conDim,0.111,1
ORCL,energy,conDim,0.125,1
ORCL,shares,conDim,0.059,1
ORCL,pandemic,conDim,0.045,1
ORCL,trading,conDim,0.053,1
ORCL,trade,conDim,0.062,1
ORCL,team,conDim,0.143,1
ORCL,help,conDim,0.083,1
ORCL,comment,conDim,0.200,1
ORCL,chinese,conDim,0.200,1
ORCL,order,conDim,0.200,1
ORCL,long,conDim,0.048,1
ORCL,ruling,conDim,1.000,1
ORCL,shop,conDim,0.500,1
ORCL,power,conDim,0.100,1
ORCL,says,conDim,0.100,1
ORCL,tuesday,conDim,0.200,1
ORCL,chief,conDim,0.067,1
PFE,pfizer,conDim,1.000,1
PFE,pfe,conDim,1.000,1
PFE,pfizer inc.,conDim,1.000,2
PFE,#pfizer,conDim,1.000,1
PFE,#pfe,conDim,1.000,1
PFE,vaccine,conDim,0.111,1
PFE,week,conDim,0.030,1
PFE,vaccines,conDim,1.000,1
PFE,doses,conDim,1.000,1
PFE,earnings,conDim,0.071,1
PFE,people,conDim,0.038,1
PFE,first,conDim,0.037,1
PFE,health,conDim,0.250,1
PFE,ba,conDim,0.250,1
PFE,amd,conDim,1.000,1
PFE,data,conDim,0.043,1
PFE,shop,conDim,0.500,1
PFE,ge,conDim,0.250,1
PFE,trial,conDim,1.000,1
PFE,government,conDim,0.067,1
PFE,last,conDim,0.033,1
PFE,news,conDim,0.056,1
PFE,mrna,conDim,1.000,1
PFE,states,conDim,0.067,1
PFE,day,conDim,0.032,1
PFE,country,conDim,0.111,1
PFE,pandemic,conDim,0.045,1
PFE,photo,conDim,0.050,1
PFE,file,conDim,0.053,1
PFE,month,conDim,0.045,1
PFE,world,conDim,0.038,1
PFE,cases,conDim,0.167,1
PFE,trials,conDim,1.000,1
PFE,inc,conDim,0.083,1
PFE,countries,conDim,0.333,1
PFE,use,conDim,0.111,1
PFE,vaccination,conDim,1.000,1
PFE,european,conDim,0.111,1
PFE,shot,conDim,1.000,1
PFE,second,conDim,0.111,1
PFE,minister,conDim,0.250,1
PFE,united,conDim,0.083,1
PFE,company,conDim,0.043,1
PFE,told,conDim,0.100,1
PFE,end,conDim,0.143,1
PFE,high,conDim,0.048,1
PFE,markets,conDim,0.059,1
PFE,approval,conDim,1.000,1
PFE,results,conDim,1.000,1
PFE,shots,conDim,1.000,1
PFE,stocks,conDim,0.045,1
PFE,get,conDim,0.033,1
PFE,emergency,conDim,1.000,1
PFE,risk,conDim,0.125,1
PFE,monday,conDim,0.500,1
PFE,time,conDim,0.031,1
PFE,disease,conDim,1.000,1
PFE,medical,conDim,1.000,1
PFE,market,conDim,0.036,1
PFE,weeks,conDim,0.500,1
PFE,virus,conDim,1.000,1
PFE,companies,conDim,0.059,1
PFE,investors,conDim,0.053,1
PFE,dollar,conDim,0.100,1
PFE,study,conDim,0.500,1
PFE,rose,conDim,0.083,1
PFE,infections,conDim,1.000,1
PFE,shares,conDim,0.059,1
PFE,stage,conDim,1.000,1
PFE,months,conDim,0.143,1
PFE,japan,conDim,0.333,1
PFE,days,conDim,0.091,1
PFE,still,conDim,0.043,1
PFE,start,conDim,0.200,1
PFE,stock,conDim,0.048,1
PFE,supply,conDim,0.250,1
PFE,president,conDim,0.053,1
PFE,well,conDim,0.053,1
PFE,top,conDim,0.048,1
PFE,population,conDim,1.000,1
PFE,spy,conDim,0.143,1
PFE,phase,conDim,1.000,1
PFE,including,conDim,0.100,1
PFE,drug,conDim,1.000,1
PFE,tuesday,conDim,0.200,1
PFE,oil,conDim,0.111,1
PFE,received,conDim,1.000,1
PFE,workers,conDim,0.333,1
PFE,developed,conDim,1.000,1
PFE,german,conDim,1.000,1
PFE,reported,conDim,1.000,1
PFE,group,conDim,0.056,1
PFE,public,conDim,0.200,1
PFE,state,conDim,0.083,1
PFE,gains,conDim,0.143,1
PFE,according,conDim,0.071,1
PFE,yield,conDim,0.333,1
PFE,record,conDim,0.111,1
PFE,south,conDim,1.000,1
PFE,like,conDim,0.034,1
PG,p&g,conDim,1.000,1
PG,pg,conDim,1.000,1
PG,procter and gamble co.,conDim,1.000,4
PG,proctergamble,conDim,1.000,1
PG,#proctergamble,conDim,1.000,1
PG,#procterandgamble #pg,conDim,1.000,2
PG,share,conDim,0.250,1
PG,amp,conDim,0.043,1
PG,destination,conDim,1.000,1
PG,wan,conDim,0.500,1
PG,ill,conDim,1.000,1
PG,son,conDim,1.000,1
PG,eat,conDim,1.000,1
PG,stand,conDim,1.000,1
PG,day,conDim,0.032,1
PG,gods,conDim,1.000,1
PG,gospel,conDim,1.000,1
PG,week,conDim,0.030,1
PG,great,conDim,0.250,1
PG,make,conDim,0.040,1
PG,trumps,conDim,1.000,1
PG,go,conDim,0.053,1
PG,mr,conDim,1.000,1
PG,gas,conDim,0.333,1
PG,like,conDim,0.034,1
PG,promise,conDim,1.000,1
PG,manufacturing,conDim,1.000,1
PG,centerpiece,conDim,1.000,1
PG,tampax,conDim,1.000,1
PG,power,conDim,0.100,1
PG,month,conDim,0.045,1
PG,el,conDim,1.000,1
PG,good,conDim,0.056,1
PG,demand,conDim,0.143,1
PG,photo,conDim,0.050,1
PG,exports,conDim,1.000,1
PG,total,conDim,0.333,1
PG,current,conDim,0.500,1
PG,remember,conDim,1.000,1
PG,todays,conDim,1.000,1
PG,time,conDim,0.031,1
PG,man,conDim,0.333,1
PG,get,conDim,0.033,1
PG,play,conDim,0.333,1
PG,last,conDim,0.033,1
PG,people,conDim,0.038,1
PG,today,conDim,0.056,1
PG,joke,conDim,1.000,1
PG,hub,conDim,1.000,1
PG,fire,conDim,0.500,1
PG,sarcasm,conDim,1.000,1
PG,first,conDim,0.037,1
PG,lyrics,conDim,1.000,1
PG,prices,conDim,0.111,1
PG,editorial,conDim,1.000,1
PG,love,conDim,0.167,1
PG,lh,conDim,1.000,1
PG,ideology,conDim,1.000,1
PG,products,conDim,1.000,1
PG,got,conDim,0.111,1
PG,see,conDim,0.040,1
PG,know,conDim,0.125,1
PG,fans,conDim,1.000,1
PG,company,conDim,0.043,1
PG,way,conDim,0.125,1
PG,special,conDim,1.000,1
PG,long,conDim,0.048,1
PG,black,conDim,0.250,1
PG,want,conDim,0.250,1
PG,days,conDim,0.091,1
PG,risk,conDim,0.125,1
PG,much,conDim,0.062,1
PG,trump,conDim,0.056,1
PG,average,conDim,0.091,1
PG,weather,conDim,1.000,1
PG,supply,conDim,0.250,1
PG,natural,conDim,1.000,1
PG,trip,conDim,1.000,1
PG,wednesday,conDim,0.500,1
PG,puts,conDim,1.000,1
PG,house,conDim,0.091,1
PG,appear,conDim,1.000,1
PG,introducing,conDim,1.000,1
PG,let,conDim,0.250,1
PG,plant,conDim,0.500,1
PG,latest,conDim,0.143,1
PG,back,conDim,0.043,1
PG,best,conDim,0.111,1
PG,years,conDim,0.050,1
PG,world,conDim,0.038,1
PG,boycott,conDim,1.000,1
PG,york,conDim,0.077,1
PG,say,conDim,0.100,1
PG,family,conDim,0.500,1
PG,atlantis,conDim,1.000,1
PG,part,conDim,0.143,1
PG,going,conDim,0.059,1
PG,look,conDim,0.143,1
PG,right,conDim,0.111,1
PG,states,conDim,0.067,1
SP500,sp 500,conDim,1.000,2
SP500,sp500,conDim,1.000,1
SP500,us sp 500 index,conDim,1.000,4
SP500,^gspc,conDim,1.000,1
SP500,spx,conDim,1.000,1
SP500,#sp500,conDim,1.000,1
SP500,#spx,conDim,1.000,1
SP500,sp,conDim,1.000,1
SP500,amp,conDim,0.043,1
SP500,stocks,conDim,0.045,1
SP500,market,conDim,0.036,1
SP500,stock,conDim,0.048,1
SP500,spy,conDim,0.143,1
SP500,futures,conDim,0.100,1
SP500,trading,conDim,0.053,1
SP500,flow,conDim,0.200,1
SP500,top,conDim,0.048,1
SP500,term,conDim,0.200,1
SP500,buy,conDim,0.077,1
SP500,today,conDim,0.056,1
SP500,day,conDim,0.032,1
SP500,week,conDim,0.030,1
SP500,pips,conDim,0.500,1
SP500,free,conDim,0.200,1
SP500,index,conDim,0.067,1
SP500,gold,conDim,0.100,1
SP500,sell,conDim,0.111,1
SP500,lego,conDim,1.000,1
SP500,chart,conDim,0.200,1
SP500,short,conDim,0.125,1
SP500,profit,conDim,0.200,1
SP500,markets,conDim,0.059,1
SP500,keep,conDim,0.500,1
SP500,like,conDim,0.034,1
SP500,join,conDim,0.200,1
SP500,set,conDim,0.500,1
SP500,signals,conDim,0.500,1
SP500,election,conDim,0.059,1
SP500,investment,conDim,0.125,1
SP500,release,conDim,1.000,1
SP500,inclusion,conDim,1.000,1
SP500,daily,conDim,0.200,1
SP500,trade,conDim,0.062,1
SP500,earnings,conDim,0.071,1
SP500,performance,conDim,1.000,1
SP500,see,conDim,0.040,1
SP500,points,conDim,0.071,1
SP500,long,conDim,0.048,1
SP500,target,conDim,0.500,1
SP500,price,conDim,0.056,1
SP500,tesla,conDim,0.500,1
SP500,levels,conDim,0.500,1
SP500,high,conDim,0.048,1
SP500,support,conDim,0.100,1
SP500,hit,conDim,0.167,1
SP500,uncertainty,conDim,1.000,1
SP500,watch,conDim,0.167,1
SP500,analysis,conDim,0.250,1
SP500,time,conDim,0.031,1
SP500,stimulus,conDim,0.125,1
SP500,still,conDim,0.043,1
SP500,future,conDim,0.167,1
SP500,teslas,conDim,1.000,1
SP500,check,conDim,0.250,1
SP500,back,conDim,0.043,1
SP500,animated,conDim,0.500,1
SP500,record,conDim,0.111,1
SP500,vs,conDim,0.333,1
SP500,es,conDim,0.500,1
SP500,low,conDim,0.125,1
SP500,lower,conDim,0.143,1
SP500,post,conDim,0.200,1
SP500,weekly,conDim,0.500,1
SP500,list,conDim,0.500,1
SP500,happening,conDim,0.500,1
SP500,dollars,conDim,1.000,1
SP500,oct,conDim,1.000,1
SP500,mini,conDim,0.500,1
SP500,correlation,conDim,1.000,1
SP500,good,conDim,0.056,1
SP500,billions,conDim,0.500,1
SP500,trump,conDim,0.056,1
SP500,flowing,conDim,1.000,1
SP500,date,conDim,0.500,1
SP500,average,conDim,0.091,1
SP500,bull,conDim,1.000,1
SP500,current,conDim,0.500,1
SP500,starting,conDim,1.000,1
SP500,right,conDim,0.111,1
SP500,deal,conDim,0.059,1
SP500,large,conDim,0.333,1
SP500,get,conDim,0.033,1
SP500,risk,conDim,0.125,1
SP500,close,conDim,0.250,1
SP500,investors,conDim,0.053,1
SP500,look,conDim,0.143,1
SP500,volatility,conDim,0.500,1
SP500,well,conDim,0.053,1
SP500,days,conDim,0.091,1
SP500,medium,conDim,1.000,1
TSLA,tesla,conDim,0.500,1
TSLA,tsla,conDim,1.000,1
TSLA,tesla inc.,conDim,1.000,2
TSLA,#tesla,conDim,1.000,1
TSLA,#tsla,conDim,1.000,1
TSLA,#elonmusk,conDim,1.000,1
TSLA,#teslamotors,conDim,1.000,1
TSLA,#teslamodel,conDim,1.000,1
TSLA,#teslamodels,conDim,1.000,1
TSLA,market,conDim,0.036,1
TSLA,car,conDim,0.500,1
TSLA,stock,conDim,0.048,1
TSLA,electric,conDim,0.333,1
TSLA,company,conDim,0.043,1
TSLA,shares,conDim,0.059,1
TSLA,week,conDim,0.030,1
TSLA,stocks,conDim,0.045,1
TSLA,investors,conDim,0.053,1
TSLA,last,conDim,0.033,1
TSLA,model,conDim,0.500,1
TSLA,battery,conDim,1.000,1
TSLA,musk,conDim,1.000,1
TSLA,cars,conDim,0.500,1
TSLA,years,conDim,0.050,1
TSLA,time,conDim,0.031,1
TSLA,high,conDim,0.048,1
TSLA,vehicles,conDim,0.333,1
TSLA,price,conDim,0.056,1
TSLA,investment,conDim,0.125,1
TSLA,inc,conDim,0.083,1
TSLA,like,conDim,0.034,1
TSLA,production,conDim,0.200,1
TSLA,driving,conDim,1.000,1
TSLA,china,conDim,0.167,1
TSLA,companies,conDim,0.059,1
TSLA,index,conDim,0.067,1
TSLA,first,conDim,0.037,1
TSLA,day,conDim,0.032,1
TSLA,vehicle,conDim,0.333,1
TSLA,record,conDim,0.111,1
TSLA,sales,conDim,0.143,1
TSLA,people,conDim,0.038,1
TSLA,month,conDim,0.045,1
TSLA,markets,conDim,0.059,1
TSLA,trading,conDim,0.053,1
TSLA,full,conDim,1.000,1
TSLA,chief,conDim,0.067,1
TSLA,think,conDim,0.100,1
TSLA,make,conDim,0.040,1
TSLA,file,conDim,0.053,1
TSLA,quarter,conDim,0.111,1
TSLA,data,conDim,0.043,1
TSLA,photo,conDim,0.050,1
TSLA,buy,conDim,0.077,1
TSLA,growth,conDim,0.100,1
TSLA,see,conDim,0.040,1
TSLA,world,conDim,0.038,1
TSLA,long,conDim,0.048,1
TSLA,self,conDim,1.000,1
TSLA,news,conDim,0.056,1
TSLA,rose,conDim,0.083,1
TSLA,value,conDim,0.500,1
TSLA,amp,conDim,0.043,1
TSLA,going,conDim,0.059,1
TSLA,spy,conDim,0.143,1
TSLA,energy,conDim,0.125,1
TSLA,technology,conDim,0.111,1
TSLA,revenue,conDim,0.167,1
TSLA,beta,conDim,1.000,1
TSLA,still,conDim,0.043,1
TSLA,dollar,conDim,0.100,1
TSLA,get,conDim,0.033,1
TSLA,earnings,conDim,0.071,1
TSLA,trade,conDim,0.062,1
TSLA,according,conDim,0.071,1
TSLA,test,conDim,0.500,1
TSLA,demand,conDim,0.143,1
TSLA,much,conDim,0.062,1
TSLA,today,conDim,0.056,1
TSLA,money,conDim,0.200,1
TSLA,even,conDim,0.059,1
TSLA,fund,conDim,1.000,1
TSLA,take,conDim,0.062,1
TSLA,short,conDim,0.125,1
TSLA,well,conDim,0.053,1
TSLA,sell,conDim,0.111,1
TSLA,major,conDim,0.200,1
TSLA,industry,conDim,0.167,1
TSLA,gains,conDim,0.143,1
TSLA,top,conDim,0.048,1
TSLA,analysts,conDim,0.167,1
TSLA,ev,conDim,0.500,1
TSLA,added,conDim,0.125,1
TSLA,profit,conDim,0.200,1
TSLA,asset,conDim,1.000,1
TSLA,says,conDim,0.100,1
TSLA,report,conDim,0.111,1
TSLA,batteries,conDim,1.000,1
TSLA,pandemic,conDim,0.045,1
TSLA,currency,conDim,1.000,1
TWTR,twitter,conDim,0.333,1
TWTR,twtr,conDim,1.000,1
TWTR,twitter inc.,conDim,1.000,2
TWTR,#twtr,conDim,1.000,1
TWTR,trump,conDim,0.056,1
TWTR,people,conDim,0.038,1
TWTR,president,conDim,0.053,1
TWTR,last,conDim,0.033,1
TWTR,government,conDim,0.067,1
TWTR,time,conDim,0.031,1
TWTR,like,conDim,0.034,1
TWTR,first,conDim,0.037,1
TWTR,election,conDim,0.059,1
TWTR,house,conDim,0.091,1
TWTR,media,conDim,0.125,1
TWTR,day,conDim,0.032,1
TWTR,week,conDim,0.030,1
TWTR,pandemic,conDim,0.045,1
TWTR,world,conDim,0.038,1
TWTR,company,conDim,0.043,1
TWTR,state,conDim,0.083,1
TWTR,photo,conDim,0.050,1
TWTR,minister,conDim,0.250,1
TWTR,police,conDim,0.500,1
TWTR,back,conDim,0.043,1
TWTR,news,conDim,0.056,1
TWTR,get,conDim,0.033,1
TWTR,social,conDim,0.200,1
TWTR,white,conDim,0.167,1
TWTR,told,conDim,0.100,1
TWTR,states,conDim,0.067,1
TWTR,file,conDim,0.053,1
TWTR,years,conDim,0.050,1
TWTR,united,conDim,0.083,1
TWTR,including,conDim,0.100,1
TWTR,companies,conDim,0.059,1
TWTR,even,conDim,0.059,1
TWTR,says,conDim,0.100,1
TWTR,still,conDim,0.043,1
TWTR,country,conDim,0.111,1
TWTR,group,conDim,0.056,1
TWTR,public,conDim,0.200,1
TWTR,according,conDim,0.071,1
TWTR,make,conDim,0.040,1
TWTR,former,conDim,0.167,1
TWTR,support,conDim,0.100,1
TWTR,image,conDim,0.500,1
TWTR,well,conDim,0.053,1
TWTR,republican,conDim,1.000,1
TWTR,health,conDim,0.250,1
TWTR,take,conDim,0.062,1
TWTR,say,conDim,0.100,1
TWTR,campaign,conDim,0.333,1
TWTR,positive,conDim,0.200,1
TWTR,going,conDim,0.059,1
TWTR,month,conDim,0.045,1
TWTR,much,conDim,0.062,1
TWTR,national,conDim,0.167,1
TWTR,market,conDim,0.036,1
TWTR,work,conDim,0.067,1
TWTR,days,conDim,0.091,1
TWTR,long,conDim,0.048,1
TWTR,home,conDim,0.125,1
TWTR,party,conDim,0.500,1
TWTR,chief,conDim,0.067,1
TWTR,way,conDim,0.125,1
TWTR,vaccine,conDim,0.111,1
TWTR,city,conDim,0.200,1
TWTR,second,conDim,0.111,1
TWTR,go,conDim,0.053,1
TWTR,business,conDim,0.067,1
TWTR,statement,conDim,0.333,1
TWTR,court,conDim,0.167,1
TWTR,help,conDim,0.083,1
TWTR,images,conDim,1.000,1
TWTR,cases,conDim,0.167,1
TWTR,months,conDim,0.143,1
TWTR,old,conDim,0.250,1
TWTR,york,conDim,0.077,1
TWTR,data,conDim,0.043,1
TWTR,team,conDim,0.143,1
TWTR,part,conDim,0.143,1
TWTR,prime,conDim,0.250,1
TWTR,see,conDim,0.040,1
TWTR,deal,conDim,0.059,1
TWTR,good,conDim,0.056,1
TWTR,top,conDim,0.048,1
TWTR,investors,conDim,0.053,1
TWTR,post,conDim,0.200,1
TWTR,end,conDim,0.143,1
TWTR,think,conDim,0.100,1
TWTR,right,conDim,0.111,1
TWTR,high,conDim,0.048,1
TWTR,law,conDim,0.250,1
TWTR,made,conDim,0.250,1
TWTR,need,conDim,0.100,1
TWTR,power,conDim,0.100,1
TWTR,saying,conDim,1.000,1
TWTR,video,conDim,0.167,1
TWTR,military,conDim,0.500,1
USDINDEX,usd index,conDim,1.000,2
USDINDEX,usdindex,conDim,1.000,1
USDINDEX,us dollar index,conDim,1.000,3
USDINDEX,dx-y.nyb,conDim,1.000,1
USDINDEX,#usdindex,conDim,1.000,1
USDINDEX,usdx,conDim,1.000,1
USDINDEX,today,conDim,0.056,1
USDINDEX,help,conDim,0.083,1
USDINDEX,local,conDim,1.000,1
USDINDEX,raised,conDim,0.500,1
USDINDEX,reach,conDim,0.333,1
USDINDEX,goal,conDim,0.500,1
USDINDEX,index,conDim,0.067,1
USDINDEX,price,conDim,0.056,1
USDINDEX,rub,conDim,1.000,1
USDINDEX,trading,conDim,0.053,1
USDINDEX,dollar,conDim,0.100,1
USDINDEX,market,conDim,0.036,1
USDINDEX,cad,conDim,1.000,1
USDINDEX,trade,conDim,0.062,1
USDINDEX,area,conDim,0.500,1
USDINDEX,members,conDim,1.000,1
USDINDEX,indices,conDim,0.333,1
USDINDEX,world,conDim,0.038,1
USDINDEX,waves,conDim,1.000,1
USDINDEX,showing,conDim,0.500,1
USDINDEX,minimum,conDim,1.000,1
USDINDEX,lows,conDim,0.500,1
USDINDEX,see,conDim,0.040,1
USDINDEX,week,conDim,0.030,1
USDINDEX,milestone,conDim,1.000,1
USDINDEX,close,conDim,0.250,1
USDINDEX,still,conDim,0.043,1
USDINDEX,shirt,conDim,0.500,1
USDINDEX,dynamic,conDim,1.000,1
USDINDEX,session,conDim,0.500,1
USDINDEX,vs,conDim,0.333,1
USDINDEX,short,conDim,0.125,1
USDINDEX,platinum,conDim,1.000,1
USDINDEX,get,conDim,0.033,1
USDINDEX,start,conDim,0.200,1
USDINDEX,dynamics,conDim,1.000,1
USDINDEX,good,conDim,0.056,1
USDINDEX,low,conDim,0.125,1
USDINDEX,instrument,conDim,1.000,1
USDINDEX,happening,conDim,0.500,1
USDINDEX,extreme,conDim,1.000,1
USDINDEX,like,conDim,0.034,1
USDINDEX,long,conDim,0.048,1
USDINDEX,amp,conDim,0.043,1
USDINDEX,time,conDim,0.031,1
USDINDEX,chart,conDim,0.200,1
USDINDEX,hour,conDim,0.500,1
USDINDEX,euro,conDim,0.500,1
USDINDEX,areas,conDim,1.000,1
USDINDEX,latest,conDim,0.143,1
USDINDEX,remain,conDim,1.000,1
USDINDEX,day,conDim,0.032,1
USDINDEX,range,conDim,0.500,1
USDINDEX,stocks,conDim,0.045,1
USDINDEX,yen,conDim,0.500,1
USDINDEX,explained,conDim,1.000,1
USDINDEX,weakness,conDim,1.000,1
USDINDEX,offer,conDim,0.500,1
USDINDEX,futures,conDim,0.100,1
USDINDEX,idea,conDim,1.000,1
USDINDEX,entry,conDim,1.000,1
USDINDEX,support,conDim,0.100,1
USDINDEX,bounce,conDim,1.000,1
USDINDEX,welcome,conDim,1.000,1
USDINDEX,negative,conDim,1.000,1
USDINDEX,morning,conDim,0.500,1
USDINDEX,side,conDim,0.500,1
USDINDEX,last,conDim,0.033,1
USDINDEX,right,conDim,0.111,1
USDINDEX,month,conDim,0.045,1
USDINDEX,token,conDim,0.500,1
USDINDEX,group,conDim,0.056,1
USDINDEX,scores,conDim,1.000,1
USDINDEX,bunker,conDim,1.000,1
USDINDEX,clear,conDim,1.000,1
USDINDEX,prices,conDim,0.111,1
USDINDEX,finals,conDim,1.000,1
USDINDEX,charity,conDim,1.000,1
USDINDEX,york,conDim,0.077,1
USDINDEX,whole,conDim,0.333,1
USDINDEX,fee,conDim,1.000,1
USDINDEX,donation,conDim,1.000,1
USDINDEX,main,conDim,0.500,1
USDINDEX,record,conDim,0.111,1
USDINDEX,move,conDim,0.250,1
USDINDEX,turkish,conDim,1.000,1
USDINDEX,daily,conDim,0.200,1
USDINDEX,setting,conDim,1.000,1
USDINDEX,stay,conDim,0.500,1
USDINDEX,lira,conDim,1.000,1
USDINDEX,consists,conDim,1.000,1
USDINDEX,traders,conDim,0.500,1
USDINDEX,funding,conDim,1.000,1
USDINDEX,remains,conDim,1.000,1
VIX,vix,conDim,1.000,1
VIX,volatility index,conDim,1.000,2
VIX,^vix,conDim,1.000,1
VIX,#vix,conDim,1.000,1
VIX,python,conDim,1.000,1
VIX,market,conDim,0.036,1
VIX,spy,conDim,0.143,1
VIX,week,conDim,0.030,1
VIX,volatility,conDim,0.500,1
VIX,time,conDim,0.031,1
VIX,like,conDim,0.034,1
VIX,amp,conDim,0.043,1
VIX,futures,conDim,0.100,1
VIX,election,conDim,0.059,1
VIX,get,conDim,0.033,1
VIX,stocks,conDim,0.045,1
VIX,life,conDim,0.333,1
VIX,ge,conDim,0.250,1
VIX,gold,conDim,0.100,1
VIX,index,conDim,0.067,1
VIX,day,conDim,0.032,1
VIX,stock,conDim,0.048,1
VIX,trading,conDim,0.053,1
VIX,people,conDim,0.038,1
VIX,today,conDim,0.056,1
VIX,good,conDim,0.056,1
VIX,open,conDim,0.167,1
VIX,markets,conDim,0.059,1
VIX,see,conDim,0.040,1
VIX,know,conDim,0.125,1
VIX,points,conDim,0.071,1
VIX,short,conDim,0.125,1
VIX,high,conDim,0.048,1
VIX,long,conDim,0.048,1
VIX,street,conDim,0.167,1
VIX,back,conDim,0.043,1
VIX,go,conDim,0.053,1
VIX,even,conDim,0.059,1
VIX,think,conDim,0.100,1
VIX,make,conDim,0.040,1
VIX,look,conDim,0.143,1
VIX,ba,conDim,0.250,1
VIX,dal,conDim,0.500,1
VIX,going,conDim,0.059,1
VIX,dia,conDim,1.000,1
VIX,move,conDim,0.250,1
VIX,last,conDim,0.033,1
VIX,much,conDim,0.062,1
VIX,level,conDim,0.333,1
VIX,still,conDim,0.043,1
VIX,right,conDim,0.111,1
VIX,buy,conDim,0.077,1
VIX,thing,conDim,1.000,1
VIX,want,conDim,0.250,1
VIX,lower,conDim,0.143,1
VIX,close,conDim,0.250,1
VIX,trump,conDim,0.056,1
VIX,well,conDim,0.053,1
VIX,world,conDim,0.038,1
VIX,love,conDim,0.167,1
VIX,investors,conDim,0.053,1
VIX,take,conDim,0.062,1
VIX,wall,conDim,0.333,1
VIX,say,conDim,0.100,1
VIX,chart,conDim,0.200,1
VIX,price,conDim,0.056,1
VIX,post,conDim,0.200,1
VIX,days,conDim,0.091,1
VIX,put,conDim,0.500,1
VIX,point,conDim,1.000,1
VIX,risk,conDim,0.125,1
VIX,options,conDim,1.000,1
VIX,sell,conDim,0.111,1
VIX,little,conDim,1.000,1
VIX,tues,conDim,1.000,1
VIX,stimulus,conDim,0.125,1
VIX,term,conDim,0.200,1
VIX,live,conDim,0.111,1
VIX,things,conDim,1.000,1
VIX,silver,conDim,0.200,1
VIX,drop,conDim,0.500,1
VIX,month,conDim,0.045,1
VIX,watch,conDim,0.167,1
VIX,start,conDim,0.200,1
VIX,better,conDim,0.250,1
VIX,change,conDim,0.333,1
VIX,trade,conDim,0.062,1
VIX,months,conDim,0.143,1
VIX,earnings,conDim,0.071,1
VIX,money,conDim,0.200,1
VIX,keep,conDim,0.500,1
VIX,trying,conDim,0.500,1
VIX,says,conDim,0.100,1
VIX,first,conDim,0.037,1
VIX,breaking,conDim,1.000,1
VIX,data,conDim,0.043,1
VIX,video,conDim,0.167,1
VIX,let,conDim,0.250,1
VIX,takes,conDim,1.000,1
VIX,lot,conDim,0.500,1
V,visa,conDim,1.000,1
V,v,conDim,1.000,1
V,visa inc.,conDim,1.000,2
V,#visa,conDim,1.000,1
V,league,conDim,0.500,1
V,last,conDim,0.033,1
V,first,conDim,0.037,1
V,ban,conDim,1.000,1
V,game,conDim,0.250,1
V,player,conDim,0.500,1
V,time,conDim,0.031,1
V,united,conDim,0.083,1
V,players,conDim,0.500,1
V,back,conDim,0.043,1
V,premier,conDim,1.000,1
V,number,conDim,0.333,1
V,team,conDim,0.143,1
V,match,conDim,1.000,1
V,season,conDim,0.500,1
V,get,conDim,0.033,1
V,play,conDim,0.333,1
V,second,conDim,0.111,1
V,games,conDim,1.000,1
V,football,conDim,0.500,1
V,average,conDim,0.091,1
V,win,conDim,0.200,1
V,side,conDim,0.500,1
V,club,conDim,1.000,1
V,name,conDim,0.333,1
V,city,conDim,0.200,1
V,people,conDim,0.038,1
V,final,conDim,0.500,1
V,world,conDim,0.038,1
V,home,conDim,0.125,1
V,rating,conDim,1.000,1
V,reach,conDim,0.333,1
V,like,conDim,0.034,1
V,photo,conDim,0.050,1
V,nothing,conDim,1.000,1
V,file,conDim,0.053,1
V,week,conDim,0.030,1
V,top,conDim,0.048,1
V,nations,conDim,0.500,1
V,cup,conDim,1.000,1
V,vaccine,conDim,0.111,1
V,international,conDim,0.500,1
V,group,conDim,0.056,1
